host_ID,otu_ID,genus,base_taxon,has_genus,final_id,relative_reads,link,type,final_taxon_otu_ID,host_species,village,grid,season
3429,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.963130309,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,agroforest,3
3430,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9874446090000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,agroforest,3
3432,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.985021951,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,agroforest,3
3433,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.987328998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,agroforest,3
3439,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9820315359999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3441,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9913369910000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3443,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.99595896800000006,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3446,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9792119130000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,flooded_rice,3
3447,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9932912,1,NC,nc_95_Heligmonellidae,Suncus murinus,Sarahandrano,village,3
3448,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9861502930000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3449,nc_97,Angiostrongylus,Angiostrongylus,TRUE,Angiostrongylus,0.056753689,1,NC,nc_97_Angiostrongylus,Rattus rattus,Sarahandrano,village,3
3449,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.923098751,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3451,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.977312935,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3452,nc_160,NA,Chromadorea,FALSE,Chromadorea_24,0.460952381,1,NC,nc_160_Chromadorea_24,Rattus rattus,Sarahandrano,village,3
3452,nc_17,NA,Nematoda,FALSE,Nematoda_3,0.337142857,1,NC,nc_17_Nematoda_3,Rattus rattus,Sarahandrano,village,3
3452,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.028571429,1,NC,nc_95_Heligmonellidae,Rattus rattus,Sarahandrano,village,3
3452,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.173333333,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3453,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9856663870000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3455,nc_89,NA,Nematoda,FALSE,Nematoda_1,0.9867143589999999,1,NC,nc_89_Nematoda_1,Suncus murinus,Sarahandrano,flooded_rice,3
3456,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.991931146,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3457,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.992556359,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3458,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9812313380000001,1,NC,nc_99_Nippostrongylus,Suncus murinus,Sarahandrano,flooded_rice,3
3459,nc_97,Angiostrongylus,Angiostrongylus,TRUE,Angiostrongylus,0.161784587,1,NC,nc_97_Angiostrongylus,Rattus rattus,Sarahandrano,flooded_rice,3
3459,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.807871413,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,flooded_rice,3
3460,nc_216,NA,Chromadorea,FALSE,Chromadorea_7,0.9836272040000001,1,NC,nc_216_Chromadorea_7,Rattus rattus,Sarahandrano,flooded_rice,3
3460,nc_4,NA,Chromadorea,FALSE,Chromadorea_71,0.010915197,1,NC,nc_4_Chromadorea_71,Rattus rattus,Sarahandrano,flooded_rice,3
3461,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9877612199999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3462,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9963341990000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3463,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9740796399999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3465,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.991862862,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3467,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.987424764,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3470,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9797530870000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3471,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9754768399999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3472,nc_24,NA,Rhabditida,FALSE,Rhabditida_2,0.9137254899999999,1,NC,nc_24_Rhabditida_2,Suncus etruscus,Sarahandrano,flooded_rice,3
3472,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.086274509,1,NC,nc_99_Nippostrongylus,Suncus etruscus,Sarahandrano,flooded_rice,3
3473,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9845541090000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3473,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.015445891,1,NC,nc_99_Nippostrongylus,Mus musculus,Sarahandrano,flooded_rice,3
3474,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.990762125,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3475,nc_67,NA,Rhabditidae,FALSE,Rhabditidae,0.068546427,1,NC,nc_67_Rhabditidae,Mus musculus,Sarahandrano,flooded_rice,3
3475,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.925457786,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3476,nc_67,NA,Rhabditidae,FALSE,Rhabditidae,0.9952932800000001,1,NC,nc_67_Rhabditidae,Suncus murinus,Sarahandrano,flooded_rice,3
3478,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.992211838,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3482,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98253801,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,flooded_rice,3
3482,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.012494355,1,NC,nc_99_Nippostrongylus,Mus musculus,Sarahandrano,flooded_rice,3
3484,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.986894678,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3486,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.985096626,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3486,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.014903374,1,NC,nc_99_Nippostrongylus,Mus musculus,Sarahandrano,village,3
3487,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.992581301,1,NC,nc_95_Heligmonellidae,Mus musculus,Sarahandrano,village,3
3488,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9867418909999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3491,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.975889008,1,NC,nc_99_Nippostrongylus,Rattus rattus,Sarahandrano,village,3
3494,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.692168477,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3494,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.267357684,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3496,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9752165549999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3497,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.984917605,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3498,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98412905,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3500,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9877408049999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3501,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9888183449999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3502,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9733046289999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3503,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.984265735,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3505,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.990154712,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3506,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.983535417,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3507,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.99702768,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3508,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.97578559,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3511,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9843588400000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3512,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9857963000000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3513,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.983211234,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3514,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9842352939999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3516,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9850107079999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3517,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.503385449,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3517,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.457712668,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3518,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.985937724,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3519,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,1,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3520,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9842699340000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3523,nc_68,NA,Chromadorea,FALSE,Chromadorea_42,0.170418006,1,NC,nc_68_Chromadorea_42,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3523,nc_80,NA,Rhabditida,FALSE,Rhabditida_13,0.7427652750000001,1,NC,nc_80_Rhabditida_13,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3523,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.057877814,1,NC,nc_99_Nippostrongylus,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3525,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9921449,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3526,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9844653000000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,brushy_regrowth,1
3527,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.058714881999999996,1,NC,nc_116_Heligmosomoidea_1,Rattus rattus,Andatsakala,brushy_regrowth,1
3527,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.011470788,1,NC,nc_129_Trichostrongylidae_1,Rattus rattus,Andatsakala,brushy_regrowth,1
3527,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9045397100000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3528,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9699425370000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,brushy_regrowth,1
3530,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.259245,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,1
3530,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.7298784,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,1
3531,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.591586002,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,1
3531,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.360014892,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,1
3532,nc_182,NA,Rhabditida,FALSE,Rhabditida_20,0.5535808,1,NC,nc_182_Rhabditida_20,Microgale parvula,Andatsakala,agriculture,1
3532,nc_220,NA,Nematoda,FALSE,Nematoda_22,0.06377418,1,NC,nc_220_Nematoda_22,Microgale parvula,Andatsakala,agriculture,1
3532,nc_28,NA,Rhabditida,FALSE,Rhabditida_30,0.05593309,1,NC,nc_28_Rhabditida_30,Microgale parvula,Andatsakala,agriculture,1
3532,nc_39,NA,Rhabditida,FALSE,Rhabditida_21,0.3078934,1,NC,nc_39_Rhabditida_21,Microgale parvula,Andatsakala,agriculture,1
3532,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.01045478,1,NC,nc_99_Nippostrongylus,Microgale parvula,Andatsakala,agriculture,1
3533,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9830806209999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agriculture,1
3534,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.968546529,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agriculture,1
3535,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.481331716,1,NC,nc_95_Heligmonellidae,Rattus rattus,Andatsakala,agriculture,1
3535,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.5100417850000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agriculture,1
3536,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.6792183559999999,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,1
3536,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.290591723,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,1
3538,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.049288786,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,agriculture,1
3538,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.5372146870000001,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,agriculture,1
3538,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.36553093,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,agriculture,1
3543,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.968960653,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agriculture,1
3546,nc_118,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_2,0.9749666220000002,1,NC,nc_118_Heligmosomoidea_2,Nesogale talazaci,Andatsakala,secondary_forest,1
3546,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.011014686,1,NC,nc_99_Nippostrongylus,Nesogale talazaci,Andatsakala,secondary_forest,1
3548,nc_233,Trichostrongylus,Trichostrongylus,TRUE,Trichostrongylus_2,0.012641084,1,NC,nc_233_Trichostrongylus_2,Rattus rattus,Andatsakala,secondary_forest,1
3548,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.953047404,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3549,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.996483002,1,NC,nc_95_Heligmonellidae,Suncus etruscus,Andatsakala,secondary_forest,1
3550,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98512611,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,secondary_forest,1
3551,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.992815,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,secondary_forest,1
3553,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9893871689999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3554,nc_118,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_2,0.9749114510000001,1,NC,nc_118_Heligmosomoidea_2,Nesogale cf. talazaci,Andatsakala,secondary_forest,1
3555,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.776072984,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3555,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.103669915,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3555,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.050590919000000005,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,secondary_forest,1
3556,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.74284905,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3556,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.05654874,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3556,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.02277004,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,secondary_forest,1
3559,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9786725510000001,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3561,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.42246353,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3561,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.2907326,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3561,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.22093827,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,secondary_forest,1
3563,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9802922999999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3564,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.97398387,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3565,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9941914000000001,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,secondary_forest,1
3566,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.58848388,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3566,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.13597466,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3566,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.12002113000000002,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,secondary_forest,1
3567,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.970629222,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3569,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9873657899999999,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,secondary_forest,1
3570,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.613846348,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3570,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.145930895,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,secondary_forest,1
3570,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.123022402,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,secondary_forest,1
3572,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.931137725,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3572,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.031701303,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3572,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.014441705,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3577,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9829059839999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,1
3578,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9707730899999998,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,1
3579,nc_94,NA,Strongylida,FALSE,Strongylida_1,0.9849526040000001,1,NC,nc_94_Strongylida_1,Nesomys rufus,Andatsakala,semi-intact_forest,1
3581,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.98350791,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,semi-intact_forest,1
3582,nc_116,Heligmosomoidea,Heligmosomoidea,TRUE,Heligmosomoidea_1,0.8486327100000001,1,NC,nc_116_Heligmosomoidea_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3582,nc_129,NA,Trichostrongylidae,FALSE,Trichostrongylidae_1,0.05387821,1,NC,nc_129_Trichostrongylidae_1,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3582,nc_131,NA,Trichostrongylidae,FALSE,Trichostrongylidae_2,0.01758666,1,NC,nc_131_Trichostrongylidae_2,Microgale brevicaudata,Andatsakala,semi-intact_forest,1
3584,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9920407,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3585,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9854036799999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3586,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9868371099999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3587,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98990564,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3588,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98619452,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3589,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9848975179999999,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3590,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.9840337099999998,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3591,nc_17,NA,Nematoda,FALSE,Nematoda_3,0.29063366,1,NC,nc_17_Nematoda_3,Rattus rattus,Andatsakala,agroforest,1
3591,nc_229,NA,Chromadorea,FALSE,Chromadorea_28,0.2396694,1,NC,nc_229_Chromadorea_28,Rattus rattus,Andatsakala,agroforest,1
3591,nc_230,NA,Chromadorea,FALSE,Chromadorea_13,0.09090909,1,NC,nc_230_Chromadorea_13,Rattus rattus,Andatsakala,agroforest,1
3591,nc_43,NA,Chromadorea,FALSE,Chromadorea_26,0.37190079000000004,1,NC,nc_43_Chromadorea_26,Rattus rattus,Andatsakala,agroforest,1
3593,nc_99,Nippostrongylus,Nippostrongylus,TRUE,Nippostrongylus,0.9871672000000002,1,NC,nc_99_Nippostrongylus,Rattus rattus,Andatsakala,agroforest,1
3594,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.98506018,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
3596,nc_95,NA,Heligmonellidae,FALSE,Heligmonellidae,0.97614427,1,NC,nc_95_Heligmonellidae,Mus musculus,Andatsakala,agroforest,1
